ID,RA_1,Dec_1,PhotoFlag,FWHM,r_petro,er_petro
SPLUS.STRIPE82-0088.99998.griz,300.4365,1.1798,3,47.0,16.25,0.02
SPLUS.STRIPE82-0088.99998.griz,300.9233,1.1884,3,6.7,16.68,0.02
SPLUS.STRIPE82-0088.99998.griz,300.9236,1.1868,3,5.22,15.77,0.02
SPLUS.STRIPE82-0088.99998.griz,300.5322,1.183,3,50.48,16.68,0.03
SPLUS.STRIPE82-0088.99998.griz,300.491,1.192,3,16.48,16.53,0.02
SPLUS.STRIPE82-0088.99998.griz,300.3997,1.1959,3,5.38,16.95,0.02
SPLUS.STRIPE82-0088.99998.griz,300.1236,1.1939,3,31.66,15.96,0.02
SPLUS.STRIPE82-0088.99998.griz,299.8903,1.2011,3,6.99,15.62,0.02
SPLUS.STRIPE82-0088.99998.griz,301.0343,1.2163,3,4.92,16.94,0.02
SPLUS.STRIPE82-0088.99998.griz,301.0701,1.216,3,7.55,16.15,0.02
SPLUS.STRIPE82-0088.99998.griz,300.70599999999996,1.1925,3,102.47,16.31,0.04
SPLUS.STRIPE82-0088.99998.griz,299.8156,1.2251,3,8.07,16.41,0.02
SPLUS.STRIPE82-0088.99998.griz,301.0456,1.2265,3,5.16,15.82,0.02
SPLUS.STRIPE82-0088.99998.griz,300.9827,1.2308,3,6.67,15.7,0.02
SPLUS.STRIPE82-0088.99998.griz,300.339,1.2361,2,9.06,15.98,0.02
SPLUS.STRIPE82-0088.99998.griz,300.8332,1.2346,3,106.59,11.97,0.02
SPLUS.STRIPE82-0088.99998.griz,300.3343,1.2536,3,7.85,16.94,0.02
SPLUS.STRIPE82-0088.99998.griz,300.2317,1.2476,3,5.15,16.32,0.02
SPLUS.STRIPE82-0088.99998.griz,300.8428,1.2235,3,112.36,12.09,0.02
SPLUS.STRIPE82-0088.99998.griz,300.7044,1.2133,3,5.05,14.56,0.02
SPLUS.STRIPE82-0088.99998.griz,300.7538,1.2699,3,6.94,16.9,0.02
SPLUS.STRIPE82-0088.99998.griz,300.2578,1.2653,3,6.22,16.35,0.02
SPLUS.STRIPE82-0088.99998.griz,300.413,1.2695,3,9.04,15.85,0.02
SPLUS.STRIPE82-0088.99998.griz,299.6923,1.2714,3,22.58,15.85,0.02
SPLUS.STRIPE82-0089.12859.griz,301.2248,-1.2261,3,27.91,16.69,0.03
SPLUS.STRIPE82-0089.13370.griz,302.35900000000004,-1.2271,3,7.04,16.92,0.02
SPLUS.STRIPE82-0089.13673.griz,301.4973,-1.2076,3,10.85,16.7,0.02
SPLUS.STRIPE82-0089.13689.griz,302.3641,-1.2174,2,9.68,16.07,0.02
SPLUS.STRIPE82-0089.13889.griz,301.1133,-1.2101,3,6.58,16.85,0.02
SPLUS.STRIPE82-0089.14207.griz,301.2191,-1.2222,3,101.32,12.02,0.02
SPLUS.STRIPE82-0089.14332.griz,301.6607,-1.2043,0,13.3,16.74,0.02
SPLUS.STRIPE82-0089.15265.griz,301.20599999999996,-1.2004,3,15.48,16.5,0.02
SPLUS.STRIPE82-0089.17111.griz,301.7394,-1.1706,3,5.96,16.35,0.02
SPLUS.STRIPE82-0089.18843.griz,301.7135,-1.1598,3,8.0,16.36,0.02
SPLUS.STRIPE82-0089.18898.griz,302.4114,-1.1492,3,7.55,16.79,0.02
SPLUS.STRIPE82-0089.19234.griz,301.6991,-1.1554,3,5.66,16.61,0.02
SPLUS.STRIPE82-0089.22001.griz,301.9452,-1.1135,3,10.69,16.35,0.02
SPLUS.STRIPE82-0089.22696.griz,302.4812,-1.1301,3,52.27,11.92,0.02
SPLUS.STRIPE82-0089.23633.griz,302.1623,-1.0897,3,5.48,16.65,0.02
SPLUS.STRIPE82-0089.25056.griz,301.776,-1.0923,3,4.17,12.03,0.02
SPLUS.STRIPE82-0089.26399.griz,302.1675,-1.0659,3,8.53,15.7,0.02
SPLUS.STRIPE82-0089.27936.griz,301.186,-1.0444,3,5.46,16.9,0.02
SPLUS.STRIPE82-0089.28891.griz,301.8898,-1.0416,3,4.5,14.81,0.02
SPLUS.STRIPE82-0089.29599.griz,301.825,-1.0311,3,5.02,16.56,0.02
SPLUS.STRIPE82-0089.31273.griz,301.443,-1.018,3,7.3,14.88,0.02
SPLUS.STRIPE82-0089.32070.griz,301.8871,-0.9952,3,45.36,16.82,0.04
SPLUS.STRIPE82-0089.32424.griz,301.8711,-0.9949,3,6.14,16.85,0.03
SPLUS.STRIPE82-0089.32544.griz,301.8272,-0.9907,0,12.62,16.03,0.02
SPLUS.STRIPE82-0089.33041.griz,302.3877,-1.0135,3,51.96,16.32,0.02
SPLUS.STRIPE82-0089.33395.griz,301.7847,-0.9942,2,21.12,14.97,0.02
SPLUS.STRIPE82-0089.33449.griz,301.3378,-0.9866,3,3.92,16.96,0.02
SPLUS.STRIPE82-0089.33658.griz,302.4491,-0.9771,2,5.08,16.11,0.02
SPLUS.STRIPE82-0089.34345.griz,302.3579,-0.9875,3,65.33,16.15,0.02
SPLUS.STRIPE82-0089.35096.griz,302.3422,-0.9711,3,33.15,16.43,0.02
SPLUS.STRIPE82-0089.35845.griz,302.2812,-0.9555,3,10.08,16.2,0.02
SPLUS.STRIPE82-0089.35961.griz,301.9645,-0.9515,3,9.72,16.91,0.02
SPLUS.STRIPE82-0089.36150.griz,302.1086,-0.9562,3,31.08,16.58,0.04
SPLUS.STRIPE82-0089.36170.griz,302.3557,-0.9464,3,9.15,16.61,0.02
SPLUS.STRIPE82-0089.36263.griz,302.277,-0.9542,3,5.49,16.01,0.02
SPLUS.STRIPE82-0089.36719.griz,302.3378,-0.95,3,5.18,16.29,0.02
SPLUS.STRIPE82-0089.38578.griz,301.1859,-0.9199,3,9.8,16.28,0.02
SPLUS.STRIPE82-0089.39291.griz,302.4746,-0.915,3,10.0,16.79,0.02
SPLUS.STRIPE82-0089.39568.griz,301.4992,-0.9143,3,64.73,16.87,0.04
SPLUS.STRIPE82-0089.39660.griz,302.3438,-0.9829,3,5.03,14.7,0.02
SPLUS.STRIPE82-0089.40640.griz,301.5596,-0.8935,3,6.94,16.97,0.02
SPLUS.STRIPE82-0089.40816.griz,301.5153,-0.8978,3,23.18,16.43,0.02
SPLUS.STRIPE82-0089.41056.griz,301.3987,-0.8922,3,6.05,16.05,0.02
SPLUS.STRIPE82-0089.41100.griz,301.4747,-0.8946,3,6.81,16.9,0.02
SPLUS.STRIPE82-0089.41827.griz,301.5904,-0.8877,3,56.46,16.12,0.02
SPLUS.STRIPE82-0089.42072.griz,301.5926,-0.8901,3,71.57,12.02,0.02
SPLUS.STRIPE82-0089.42797.griz,302.4442,-0.8786,3,11.48,15.85,0.02
SPLUS.STRIPE82-0089.43289.griz,302.0683,-0.9019,3,88.5,12.81,0.02
SPLUS.STRIPE82-0089.44010.griz,301.302,-0.8732,3,28.86,15.74,0.02
SPLUS.STRIPE82-0089.44841.griz,301.789,-0.856,3,32.4,16.09,0.02
SPLUS.STRIPE82-0089.44942.griz,301.5062,-0.9014,3,10.37,15.42,0.02
SPLUS.STRIPE82-0089.45323.griz,302.297,-0.8414,3,5.01,16.46,0.02
SPLUS.STRIPE82-0089.45847.griz,301.7743,-0.8479,3,23.59,16.63,0.02
SPLUS.STRIPE82-0089.46671.griz,302.4502,-0.8255,3,37.13,15.28,0.02
SPLUS.STRIPE82-0089.47110.griz,302.4462,-0.8257,3,47.25,15.44,0.02
SPLUS.STRIPE82-0089.47478.griz,302.3759,-0.8223,3,8.57,14.86,0.02
SPLUS.STRIPE82-0089.47542.griz,302.4312,-0.8207,3,50.86,14.76,0.02
SPLUS.STRIPE82-0089.47799.griz,302.4244,-0.8199,3,40.71,14.84,0.02
SPLUS.STRIPE82-0089.49121.griz,301.9426,-0.8117,3,52.07,15.8,0.02
SPLUS.STRIPE82-0089.49769.griz,301.9774,-0.7957,3,37.86,16.81,0.03
SPLUS.STRIPE82-0089.50074.griz,302.4361,-0.7949,3,7.67,16.05,0.02
SPLUS.STRIPE82-0089.50976.griz,302.0469,-0.7822,3,11.24,16.72,0.02
SPLUS.STRIPE82-0089.51319.griz,301.1291,-0.7808,3,10.15,16.13,0.02
SPLUS.STRIPE82-0089.51792.griz,301.1779,-0.7659999999999999,3,4.37,16.51,0.02
SPLUS.STRIPE82-0089.52695.griz,301.121,-0.7628,3,10.62,15.54,0.02
SPLUS.STRIPE82-0089.54048.griz,301.903,-0.7394,3,9.75,16.65,0.02
SPLUS.STRIPE82-0089.54158.griz,302.5132,-0.7417,2,39.51,16.57,0.03
SPLUS.STRIPE82-0089.54416.griz,301.1194,-0.7472,3,13.83,15.87,0.02
SPLUS.STRIPE82-0089.54857.griz,301.9176,-0.7387,3,4.94,15.52,0.02
SPLUS.STRIPE82-0089.55078.griz,302.041,-0.752,3,17.11,15.71,0.02
SPLUS.STRIPE82-0089.57233.griz,301.9055,-0.7106,2,5.5,15.87,0.02
SPLUS.STRIPE82-0089.57459.griz,301.7031,-0.7047,3,12.91,16.06,0.02
SPLUS.STRIPE82-0089.57655.griz,301.1618,-0.7003,2,16.52,16.48,0.02
SPLUS.STRIPE82-0089.57829.griz,301.5819,-0.6964,3,4.82,16.36,0.02
SPLUS.STRIPE82-0089.57854.griz,301.994,-0.7139,3,4.51,14.74,0.02
SPLUS.STRIPE82-0089.58256.griz,301.9705,-0.6939,3,69.87,15.74,0.02
SPLUS.STRIPE82-0089.58382.griz,301.9061,-0.6885,3,10.79,16.43,0.02
SPLUS.STRIPE82-0089.58591.griz,301.1592,-0.6971,2,20.47,16.95,0.03
SPLUS.STRIPE82-0089.58706.griz,301.139,-0.6936,3,39.63,16.62,0.03
SPLUS.STRIPE82-0089.58854.griz,301.9881,-0.6918,3,35.96,14.5,0.02
SPLUS.STRIPE82-0089.60368.griz,302.0758,-0.6616,0,8.24,16.71,0.02
SPLUS.STRIPE82-0089.60509.griz,302.0316,-0.6749,3,44.76,14.4,0.02
SPLUS.STRIPE82-0089.61476.griz,301.2004,-0.6627,3,92.25,16.53,0.04
SPLUS.STRIPE82-0089.62234.griz,301.9419,-0.6417,3,5.86,16.96,0.02
SPLUS.STRIPE82-0089.62771.griz,301.307,-0.6377,3,11.95,16.88,0.02
SPLUS.STRIPE82-0089.63481.griz,301.6705,-0.6318,3,6.16,16.91,0.02
SPLUS.STRIPE82-0089.63744.griz,302.3065,-0.6393,3,5.27,15.83,0.02
SPLUS.STRIPE82-0089.64407.griz,301.9812,-0.6295,3,17.38,15.62,0.02
SPLUS.STRIPE82-0089.64875.griz,302.0522,-0.6611,3,15.39,16.68,0.04
SPLUS.STRIPE82-0089.65006.griz,301.4777,-0.6125,2,5.7,16.57,0.02
SPLUS.STRIPE82-0089.65228.griz,301.9067,-0.6176,3,27.76,15.54,0.02
SPLUS.STRIPE82-0089.65392.griz,301.9112,-0.6232,3,13.45,15.99,0.02
SPLUS.STRIPE82-0089.65699.griz,301.8489,-0.6059,2,5.14,16.26,0.02
SPLUS.STRIPE82-0089.66193.griz,301.9747,-0.5964,3,14.62,16.85,0.02
SPLUS.STRIPE82-0089.66454.griz,302.2582,-0.6052,3,7.55,16.25,0.02
SPLUS.STRIPE82-0089.66938.griz,301.9543,-0.5928,3,4.01,16.97,0.02
SPLUS.STRIPE82-0089.68494.griz,302.5196,-0.5724,3,23.1,14.24,0.02
SPLUS.STRIPE82-0089.68616.griz,301.8989,-0.5968,3,123.02,15.46,0.02
SPLUS.STRIPE82-0089.68964.griz,302.3149,-0.5646,3,26.61,16.38,0.02
SPLUS.STRIPE82-0089.69112.griz,301.7436,-0.5635,3,7.62,16.19,0.02
SPLUS.STRIPE82-0089.69410.griz,301.8087,-0.5641,3,5.02,16.02,0.02
SPLUS.STRIPE82-0089.69660.griz,302.319,-0.5622,3,38.87,16.17,0.02
SPLUS.STRIPE82-0089.69684.griz,301.1107,-0.6648,7,16.44,11.8,0.02
SPLUS.STRIPE82-0089.69991.griz,301.2162,-0.5624,3,25.36,16.85,0.03
SPLUS.STRIPE82-0089.71664.griz,301.4474,-0.536,2,5.43,16.08,0.02
SPLUS.STRIPE82-0089.72415.griz,301.8226,-0.5273,3,15.15,16.49,0.02
SPLUS.STRIPE82-0089.72726.griz,302.0133,-0.5317,3,7.88,16.69,0.02
SPLUS.STRIPE82-0089.76080.griz,301.5377,-0.48200000000000004,3,4.37,16.64,0.02
SPLUS.STRIPE82-0089.77783.griz,301.2704,-0.4607,3,9.3,16.92,0.02
SPLUS.STRIPE82-0089.78794.griz,301.4057,-0.4501,3,10.68,16.57,0.02
SPLUS.STRIPE82-0089.79650.griz,301.4694,-0.4746,3,4.98,15.67,0.02
SPLUS.STRIPE82-0089.79888.griz,301.6335,-0.44299999999999995,3,4.56,16.94,0.02
SPLUS.STRIPE82-0089.80886.griz,301.6256,-0.4402,3,5.87,16.38,0.02
SPLUS.STRIPE82-0089.81362.griz,301.1081,-0.4272,3,7.88,15.96,0.02
SPLUS.STRIPE82-0089.81364.griz,301.2425,-0.4249,3,8.15,16.79,0.02
SPLUS.STRIPE82-0089.83517.griz,302.1452,-0.4236,3,120.85,16.39,0.04
SPLUS.STRIPE82-0089.83777.griz,301.5518,-0.3948,3,4.88,16.34,0.02
SPLUS.STRIPE82-0089.86996.griz,301.1914,-0.3587,3,4.99,16.19,0.02
SPLUS.STRIPE82-0089.88406.griz,302.3395,-0.3453,3,9.88,15.69,0.02
SPLUS.STRIPE82-0089.88797.griz,302.0298,-0.3517,3,10.49,15.65,0.02
SPLUS.STRIPE82-0089.89945.griz,301.2816,-0.3318,3,5.12,16.8,0.03
SPLUS.STRIPE82-0089.90062.griz,301.4049,-0.3221,3,5.66,16.76,0.02
SPLUS.STRIPE82-0089.90476.griz,301.92,-0.3473,3,41.37,15.2,0.02
SPLUS.STRIPE82-0089.91635.griz,301.9102,-0.3222,3,9.96,15.01,0.02
SPLUS.STRIPE82-0089.91759.griz,302.2792,-0.3074,3,64.54,11.04,0.02
SPLUS.STRIPE82-0089.92269.griz,301.8516,-0.3148,3,6.81,16.43,0.02
SPLUS.STRIPE82-0089.92766.griz,302.3728,-0.2895,3,4.92,16.93,0.02
SPLUS.STRIPE82-0089.92783.griz,301.754,-0.2988,3,14.51,16.32,0.02
SPLUS.STRIPE82-0089.93068.griz,301.5566,-0.2951,3,7.99,16.79,0.02
SPLUS.STRIPE82-0089.94078.griz,302.1088,-0.2791,3,21.12,16.41,0.02
SPLUS.STRIPE82-0089.94188.griz,302.0989,-0.2816,3,14.77,15.45,0.02
SPLUS.STRIPE82-0089.94421.griz,301.828,-0.2843,3,7.33,15.14,0.02
SPLUS.STRIPE82-0089.94963.griz,302.1067,-0.2742,3,61.56,16.34,0.02
SPLUS.STRIPE82-0089.95012.griz,301.8414,-0.2729,3,51.55,16.82,0.04
SPLUS.STRIPE82-0089.95619.griz,301.8306,-0.2816,3,43.55,15.71,0.02
SPLUS.STRIPE82-0089.95723.griz,301.4935,-0.2539,0,7.21,16.72,0.02
SPLUS.STRIPE82-0089.96444.griz,301.9713,-0.2587,3,15.21,14.2,0.02
SPLUS.STRIPE82-0089.97620.griz,301.1267,-0.2435,3,5.2,15.74,0.02
SPLUS.STRIPE82-0089.98184.griz,302.0534,-0.2465,3,67.54,10.93,0.02
SPLUS.STRIPE82-0089.98320.griz,302.0631,-0.2469,3,104.01,16.96,0.06
SPLUS.STRIPE82-0089.98419.griz,301.9252,-0.2345,3,9.53,16.06,0.02
SPLUS.STRIPE82-0089.98837.griz,301.4279,-0.2282,3,9.06,15.81,0.02
SPLUS.STRIPE82-0089.98943.griz,302.0965,-0.2354,3,23.12,15.3,0.02
SPLUS.STRIPE82-0089.99784.griz,301.1888,-0.2128,3,8.46,16.07,0.02
SPLUS.STRIPE82-0089.99999.griz,301.3277,-0.2019,3,4.17,16.44,0.02
SPLUS.STRIPE82-0089.99999.griz,302.3932,-0.193,3,8.36,16.14,0.02
SPLUS.STRIPE82-0089.99999.griz,301.9834,-0.1904,0,7.21,16.89,0.02
SPLUS.STRIPE82-0089.99999.griz,302.405,-0.1894,3,5.23,16.44,0.02
SPLUS.STRIPE82-0089.99999.griz,301.9469,-0.1948,3,5.41,15.73,0.02
SPLUS.STRIPE82-0089.99999.griz,301.9132,-0.177,3,5.29,16.55,0.02
SPLUS.STRIPE82-0089.99999.griz,302.4437,-0.1741,3,38.86,16.98,0.04
SPLUS.STRIPE82-0089.99999.griz,302.1393,-0.1602,3,11.05,16.48,0.02
SPLUS.STRIPE82-0089.99999.griz,301.4978,-0.154,3,13.71,16.87,0.02
SPLUS.STRIPE82-0089.99999.griz,302.1838,-0.1477,3,21.57,16.96,0.03
SPLUS.STRIPE82-0089.99999.griz,302.1958,-0.1517,3,48.8,15.95,0.02
SPLUS.STRIPE82-0089.99999.griz,301.9834,-0.145,3,5.8,15.16,0.02
SPLUS.STRIPE82-0089.99999.griz,302.1877,-0.1411,2,10.39,16.14,0.02
SPLUS.STRIPE82-0089.99999.griz,301.6934,-0.1346,3,7.33,15.16,0.02
SPLUS.STRIPE82-0089.99999.griz,302.2343,-0.1441,3,4.7,15.87,0.02
SPLUS.STRIPE82-0089.99999.griz,301.4389,-0.0035,3,32.17,16.61,0.02
SPLUS.STRIPE82-0089.99999.griz,301.7237,-0.0203,3,4.42,16.31,0.02
SPLUS.STRIPE82-0089.99999.griz,301.3693,-0.0192,3,6.19,16.2,0.02
SPLUS.STRIPE82-0089.99999.griz,301.7285,-0.0329,3,93.72,15.37,0.02
SPLUS.STRIPE82-0089.99999.griz,302.0679,-0.0294,3,23.57,16.75,0.02
SPLUS.STRIPE82-0089.99999.griz,301.6926,-0.0245,3,8.2,16.82,0.02
SPLUS.STRIPE82-0089.99999.griz,302.1478,-0.0274,3,12.99,15.2,0.02
SPLUS.STRIPE82-0089.99999.griz,301.3597,-0.0366,3,9.26,16.44,0.02
SPLUS.STRIPE82-0089.99999.griz,301.4902,-0.0818,3,4.97,16.51,0.02
SPLUS.STRIPE82-0089.99999.griz,301.9159,-0.0794,3,16.21,16.49,0.02
SPLUS.STRIPE82-0089.99999.griz,302.08099999999996,-0.0778,3,9.54,16.95,0.02
SPLUS.STRIPE82-0089.99999.griz,301.4666,-0.067,3,7.69,16.84,0.02
SPLUS.STRIPE82-0089.99999.griz,301.4408,-0.1019,3,16.84,15.87,0.02
SPLUS.STRIPE82-0089.99999.griz,302.2356,-0.0714,3,5.31,16.7,0.02
SPLUS.STRIPE82-0089.99999.griz,301.703,-0.1443,3,12.93,15.36,0.02
SPLUS.STRIPE82-0089.99999.griz,302.3069,-0.11199999999999999,3,8.05,16.71,0.04
SPLUS.STRIPE82-0089.99999.griz,301.2047,-0.1233,3,71.87,15.57,0.03
SPLUS.STRIPE82-0089.99999.griz,302.1033,-0.1097,3,49.09,16.69,0.02
SPLUS.STRIPE82-0089.99999.griz,301.1805,-0.1219,3,44.41,16.07,0.02
SPLUS.STRIPE82-0089.99999.griz,301.1888,-0.1245,3,29.96,16.19,0.02
SPLUS.STRIPE82-0089.99999.griz,301.5975,-0.1096,3,9.01,16.96,0.02
SPLUS.STRIPE82-0089.99999.griz,301.6999,-0.1505,3,5.08,14.73,0.02
SPLUS.STRIPE82-0089.99999.griz,301.3103,0.0151,2,5.23,15.93,0.02
SPLUS.STRIPE82-0089.99999.griz,302.2034,-0.136,3,19.7,15.96,0.02
SPLUS.STRIPE82-0090.04385.griz,301.7153,0.0666,3,7.51,16.88,0.02
SPLUS.STRIPE82-0090.05141.griz,302.0293,0.0553,3,38.66,15.93,0.02
SPLUS.STRIPE82-0090.13236.griz,302.4153,0.1523,2,4.7,16.56,0.02
SPLUS.STRIPE82-0090.14436.griz,301.8952,0.1455,3,5.94,13.54,0.02
SPLUS.STRIPE82-0090.14792.griz,301.4063,0.1646,3,5.44,16.18,0.02
SPLUS.STRIPE82-0090.17440.griz,301.1934,0.1798,3,5.05,16.99,0.02
SPLUS.STRIPE82-0090.23205.griz,301.9268,0.2464,3,34.13,16.78,0.03
SPLUS.STRIPE82-0090.23807.griz,302.2376,0.2571,3,29.06,16.94,0.03
SPLUS.STRIPE82-0090.24404.griz,301.9271,0.2592,3,4.04,15.92,0.02
SPLUS.STRIPE82-0090.26353.griz,302.0967,0.2796,0,7.68,16.15,0.02
SPLUS.STRIPE82-0090.26621.griz,302.5002,0.2868,3,46.27,16.69,0.02
SPLUS.STRIPE82-0090.28275.griz,302.1122,0.2971,3,3.89,15.75,0.02
SPLUS.STRIPE82-0090.28280.griz,301.8655,0.2968,3,3.95,16.41,0.02
SPLUS.STRIPE82-0090.29354.griz,301.6769,0.3118,2,9.25,16.9,0.02
SPLUS.STRIPE82-0090.29401.griz,302.4787,0.3063,3,23.46,16.84,0.02
SPLUS.STRIPE82-0090.30659.griz,302.1245,0.3104,3,4.53,14.85,0.02
SPLUS.STRIPE82-0090.30917.griz,302.1285,0.3072,3,10.66,16.02,0.02
SPLUS.STRIPE82-0090.31710.griz,301.7328,0.3296,3,3.78,16.73,0.02
SPLUS.STRIPE82-0090.33085.griz,301.9397,0.3477,3,3.52,16.53,0.02
SPLUS.STRIPE82-0090.33202.griz,301.30400000000003,0.3431,3,5.13,16.11,0.02
SPLUS.STRIPE82-0090.35044.griz,302.1364,0.3682,3,4.59,16.56,0.02
SPLUS.STRIPE82-0090.35567.griz,301.5392,0.3609,3,79.42,16.63,0.06
SPLUS.STRIPE82-0090.37890.griz,302.2193,0.4019,0,6.52,16.89,0.02
SPLUS.STRIPE82-0090.39665.griz,301.944,0.4051,3,10.05,16.62,0.02
SPLUS.STRIPE82-0090.40587.griz,302.4599,0.4018,3,8.7,16.3,0.03
SPLUS.STRIPE82-0090.41385.griz,301.9259,0.4184,3,13.3,16.36,0.02
SPLUS.STRIPE82-0090.42067.griz,301.4942,0.4272,3,8.22,16.8,0.02
SPLUS.STRIPE82-0090.43017.griz,301.3415,0.42700000000000005,3,5.97,15.54,0.02
SPLUS.STRIPE82-0090.44200.griz,301.3167,0.4424,3,43.99,15.66,0.02
SPLUS.STRIPE82-0090.45620.griz,302.4536,0.4696,3,6.38,16.25,0.02
SPLUS.STRIPE82-0090.45780.griz,301.3154,0.4547,3,3.89,14.63,0.02
SPLUS.STRIPE82-0090.46224.griz,301.3134,0.4684,3,4.88,16.21,0.02
SPLUS.STRIPE82-0090.46588.griz,301.3701,0.4737,3,11.85,16.11,0.02
SPLUS.STRIPE82-0090.46842.griz,301.3306,0.4791,3,5.05,16.94,0.02
SPLUS.STRIPE82-0090.47594.griz,301.6051,0.4842,2,7.54,16.4,0.02
SPLUS.STRIPE82-0090.51312.griz,301.6791,0.5289,3,4.68,16.57,0.02
SPLUS.STRIPE82-0090.52618.griz,301.6007,0.5408,3,12.26,16.53,0.02
SPLUS.STRIPE82-0090.54846.griz,302.1777,0.5445,3,5.66,14.76,0.02
SPLUS.STRIPE82-0090.55083.griz,301.3314,0.5652,3,4.5,16.38,0.02
SPLUS.STRIPE82-0090.55728.griz,302.1218,0.5547,3,4.89,15.35,0.02
SPLUS.STRIPE82-0090.56956.griz,302.0521,0.5827,2,8.42,16.39,0.02
SPLUS.STRIPE82-0090.57952.griz,301.2533,0.5876,3,8.18,15.7,0.02
SPLUS.STRIPE82-0090.58714.griz,301.2519,0.5856,3,4.6,15.13,0.02
SPLUS.STRIPE82-0090.59529.griz,302.3121,0.6082,3,4.76,16.29,0.02
SPLUS.STRIPE82-0090.60300.griz,301.8457,0.6136,3,24.77,16.36,0.02
SPLUS.STRIPE82-0090.60605.griz,301.1718,0.6138,3,36.21,15.47,0.02
SPLUS.STRIPE82-0090.61041.griz,301.1136,0.6217,3,8.96,16.86,0.02
SPLUS.STRIPE82-0090.61726.griz,301.1723,0.6255,3,40.51,16.45,0.02
SPLUS.STRIPE82-0090.62109.griz,301.2193,0.6284,3,40.86,13.09,0.02
SPLUS.STRIPE82-0090.64869.griz,301.8609,0.6602,3,4.2,16.35,0.02
SPLUS.STRIPE82-0090.66571.griz,301.7381,0.6604,3,7.13,16.22,0.02
SPLUS.STRIPE82-0090.70845.griz,301.5635,0.7114,2,5.76,16.49,0.02
SPLUS.STRIPE82-0090.74496.griz,301.9633,0.753,3,4.13,16.22,0.02
SPLUS.STRIPE82-0090.74969.griz,301.96299999999997,0.755,3,4.72,16.01,0.02
SPLUS.STRIPE82-0090.79184.griz,301.1718,0.7867,3,43.21,16.33,0.02
SPLUS.STRIPE82-0090.81924.griz,301.7959,0.8192,2,4.37,15.91,0.02
SPLUS.STRIPE82-0090.82839.griz,301.8309,0.8346,3,5.29,16.71,0.02
SPLUS.STRIPE82-0090.86442.griz,302.0665,0.8656,3,27.11,16.95,0.02
SPLUS.STRIPE82-0090.86821.griz,302.4146,0.8695,3,4.18,16.22,0.02
SPLUS.STRIPE82-0090.88639.griz,301.2135,0.8872,0,10.04,16.83,0.02
SPLUS.STRIPE82-0090.88690.griz,301.1701,0.8907,3,7.5,16.8,0.02
SPLUS.STRIPE82-0090.89702.griz,302.1754,0.8982,2,6.8,16.96,0.02
SPLUS.STRIPE82-0090.90440.griz,302.2438,0.8992,3,38.45,15.71,0.02
SPLUS.STRIPE82-0090.90703.griz,301.7358,0.8997,3,13.99,16.28,0.02
SPLUS.STRIPE82-0090.93384.griz,301.119,0.9384,3,12.28,16.54,0.02
SPLUS.STRIPE82-0090.94662.griz,301.4168,0.9416,3,5.0,16.85,0.02
SPLUS.STRIPE82-0090.95681.griz,301.3348,0.9513,3,32.64,16.52,0.02
SPLUS.STRIPE82-0090.98613.griz,301.1261,0.9840000000000001,3,5.98,16.86,0.02
SPLUS.STRIPE82-0090.99999.griz,301.6915,0.9859,3,90.09,16.39,0.05
SPLUS.STRIPE82-0090.99999.griz,301.4548,1.0012,3,9.09,16.35,0.02
SPLUS.STRIPE82-0090.99999.griz,301.5096,1.0357,3,62.97,16.74,0.03
SPLUS.STRIPE82-0090.99999.griz,302.009,1.0666,3,5.49,15.51,0.02
SPLUS.STRIPE82-0090.99999.griz,302.0023,1.068,3,95.63,16.7,0.04
SPLUS.STRIPE82-0090.99999.griz,301.6304,1.091,2,11.3,16.28,0.02
SPLUS.STRIPE82-0090.99999.griz,301.6673,1.0889,3,5.69,16.76,0.06
SPLUS.STRIPE82-0090.99999.griz,301.5571,1.1039,3,8.68,16.85,0.02
SPLUS.STRIPE82-0090.99999.griz,301.8635,1.1217,3,20.52,16.98,0.02
SPLUS.STRIPE82-0090.99999.griz,301.9202,1.1133,3,7.74,16.9,0.02
SPLUS.STRIPE82-0090.99999.griz,301.4922,1.109,3,4.81,16.57,0.02
SPLUS.STRIPE82-0090.99999.griz,301.6493,1.0665,3,190.3,11.03,0.02
SPLUS.STRIPE82-0090.99999.griz,301.1566,1.1374,3,50.62,16.86,0.03
SPLUS.STRIPE82-0090.99999.griz,302.3274,1.148,3,7.98,16.39,0.02
SPLUS.STRIPE82-0090.99999.griz,302.3163,1.1365,3,99.2,15.78,0.02
SPLUS.STRIPE82-0090.99999.griz,301.927,1.1337,3,4.51,16.24,0.02
SPLUS.STRIPE82-0090.99999.griz,301.1601,1.1584,3,4.32,16.91,0.02
SPLUS.STRIPE82-0090.99999.griz,301.1839,1.172,3,32.21,16.49,0.02
SPLUS.STRIPE82-0090.99999.griz,301.325,1.1852,3,8.02,16.48,0.02
SPLUS.STRIPE82-0090.99999.griz,301.9379,1.107,3,12.88,14.87,0.02
SPLUS.STRIPE82-0090.99999.griz,301.8545,1.1845,3,4.49,15.88,0.02
SPLUS.STRIPE82-0090.99999.griz,301.6439,1.2012,3,67.76,16.52,0.03
SPLUS.STRIPE82-0090.99999.griz,302.4805,1.2119,2,3.75,16.87,0.02
SPLUS.STRIPE82-0090.99999.griz,301.8249,1.2131,2,10.05,16.64,0.02
